1926MX,-1,EA,2ZD8407878,oracle
0963MX,-1,EA,2ZD8407878,oracle
4002MX,-1,EA,2ZD8407878,oracle
3119MX,-1,EA,2ZD8407878,oracle
0370MX,-1,EA,2ZD8407878,oracle
3123MX,-1,EA,2ZD8407878,oracle
2864MX,-2,EA,2ZD8407878,oracle
1019MX,-1,EA,2ZD8407878,oracle
1155MX,-1,EA,2ZD8407878,oracle
2648MX,-1,EA,2ZD8451847,oracle
1019MX,-1,EA,2ZD8451847,oracle
690095,-1,EA,2ZD8450265,oracle
298A,-1,EA,2ZD8450265,oracle
0964MX,-2,EA,2ZD8450265,oracle
0963MX,-1,EA,2ZD8450265,oracle
4011MX,-1,EA,2ZD8450265,oracle
9947MX,-1,EA,2ZD8450265,oracle
2641MX,-1,EA,2ZD8450265,oracle
600017,-1,EA,2ZD8450265,oracle
8504MX,-1,EA,2ZD8450265,oracle
7056MX,-1,EA,2ZD8450265,oracle
1926MX,-1,EA,2ZD8448856,oracle
1061MX,-1,EA,2ZD8448856,oracle
1841MX,-1,EA,2ZD8448856,oracle
1019MX,-2,EA,2ZD8448856,oracle
1610MX,-1,EA,2T23012354,oracle
0831MX,-1,EA,2T23012354,oracle
0964MX,-5,EA,2T23012354,oracle
0963MX,-12,EA,2T23012354,oracle
4002MX,-1,EA,2T23012354,oracle
4004MX,-1,EA,2T23012354,oracle
4000MX,-3,EA,2T23012354,oracle
3146MX,-1,EA,2T23012354,oracle
1065MX,-6,EA,2T23012354,oracle
0085MX,-12,EA,2T23012354,oracle
1094MX,-1,EA,2T23012354,oracle
0565MX,-2,EA,2T23012354,oracle
1019MX,-6,EA,2T23012354,oracle
0884MX,-1,EA,2ZD8446716,oracle
0963MX,-1,EA,2ZD8446716,oracle
0766MX,-1,EA,2ZD8446716,oracle
4000MX,-1,EA,2ZD8446716,oracle
0085MX,-2,EA,2ZD8446716,oracle
3100MX,-1,EA,2ZD8446716,oracle
1019MX,-1,EA,2ZD8446716,oracle
0884MX,-3,EA,2T23019677,oracle
4000MX,-3,EA,2T23019677,oracle
2631MX,-1,EA,2T23017777,oracle
0922MX,-1,EA,2T23017777,oracle
1095MX,-1,EA,2T23017777,oracle
2864MX,-1,EA,2T23017777,oracle
3175MX,-1,EA,2T23017777,oracle
1610MX,-2,EA,50H2985025,oracle
1926MX,-2,EA,50H2985025,oracle
2374MX,-1,EA,50H2985025,oracle
0964MX,-1,EA,50H2985025,oracle
4007MX,-1,EA,50H2985025,oracle
4000MX,-2,EA,50H2985025,oracle
3146MX,-2,EA,50H2985025,oracle
0079MX,-1,EA,50H2985025,oracle
1065MX,-1,EA,50H2985025,oracle
1094MX,-1,EA,50H2985025,oracle
0370MX,-2,EA,50H2985025,oracle
3123MX,-1,EA,50H2985025,oracle
3100MX,-1,EA,50H2985025,oracle
3175MX,-1,EA,50H2985025,oracle
3115MX,-1,EA,50H2985025,oracle
0831MX,-1,EA,2T23016539,oracle
2631MX,-1,EA,2T23016539,oracle
4002MX,-1,EA,2T23016539,oracle
0364MX,-1,EA,2T23016539,oracle
0079MX,-1,EA,2T23016539,oracle
2648MX,-4,EA,2ZD8448189,oracle
1841MX,-2,EA,2ZD8448189,oracle
0964MX,-2,EA,2ZD8448189,oracle
0963MX,-15,EA,2ZD8448189,oracle
2644MX,-1,EA,2ZD8448189,oracle
4002MX,-3,EA,2ZD8448189,oracle
4008MX,-2,EA,2ZD8448189,oracle
4004MX,-2,EA,2ZD8448189,oracle
4000MX,-3,EA,2ZD8448189,oracle
4001MX,-2,EA,2ZD8448189,oracle
0085MX,-15,EA,2ZD8448189,oracle
1019MX,-12,EA,2ZD8448189,oracle
3189MX,-3,EA,2ZD8448189,oracle
0884MX,-4,EA,2ZD8447819,oracle
2648MX,-5,EA,2ZD8447819,oracle
1829MX,-6,EA,2ZD8447819,oracle
1926MX,-8,EA,2ZD8447819,oracle
0831MX,-4,EA,2ZD8447819,oracle
0940MX,-4,EA,2ZD8447819,oracle
4004MX,-4,EA,2ZD8447819,oracle
3119MX,-3,EA,2ZD8447819,oracle
0064MX,-3,EA,2ZD8447819,oracle
1188MX,-3,EA,2ZD8447819,oracle
3123MX,-4,EA,2ZD8447819,oracle
2864MX,-3,EA,2ZD8447819,oracle
3150MX,-3,EA,2ZD8447819,oracle
0065MX,-5,EA,2ZD8447819,oracle
0039MX,-3,EA,2ZD8447819,oracle
1610MX,-1,EA,2ZD8447947,oracle
1829MX,-1,EA,2ZD8447947,oracle
0831MX,-1,EA,2ZD8447947,oracle
1412MX,-1,EA,2ZD8447947,oracle
1417MX,-1,EA,2ZD8447947,oracle
3123MX,-1,EA,2ZD8447947,oracle
0565MX,-1,EA,2ZD8447947,oracle
2864MX,-1,EA,2ZD8447947,oracle
0032MX,-1,EA,2ZD8447947,oracle
690095,-6,EA,2ZD8449640,oracle
0884MX,-1,EA,2ZD8449640,oracle
1926MX,-1,EA,2ZD8449640,oracle
0831MX,-2,EA,2ZD8449640,oracle
298A,-6,EA,2ZD8449640,oracle
2631MX,-5,EA,2ZD8449640,oracle
0922MX,-2,EA,2ZD8449640,oracle
0964MX,-1,EA,2ZD8449640,oracle
0963MX,-6,EA,2ZD8449640,oracle
0963MX,-4,EA,2ZD8449640,oracle
2644MX,-1,EA,2ZD8449640,oracle
4011MX,-6,EA,2ZD8449640,oracle
4002MX,-2,EA,2ZD8449640,oracle
4007MX,-1,EA,2ZD8449640,oracle
4004MX,-1,EA,2ZD8449640,oracle
4000MX,-6,EA,2ZD8449640,oracle
4000MX,-5,EA,2ZD8449640,oracle
4001MX,-1,EA,2ZD8449640,oracle
3119MX,-2,EA,2ZD8449640,oracle
3146MX,-1,EA,2ZD8449640,oracle
9947MX,-6,EA,2ZD8449640,oracle
1065MX,-2,EA,2ZD8449640,oracle
0085MX,-10,EA,2ZD8449640,oracle
2864MX,-2,EA,2ZD8449640,oracle
600017,-6,EA,2ZD8449640,oracle
8504MX,-6,EA,2ZD8449640,oracle
7056MX,-6,EA,2ZD8449640,oracle
0032MX,-3,EA,2ZD8449640,oracle
1019MX,-5,EA,2ZD8449640,oracle
1829MX,-2,EA,2ZD8449337,oracle
1926MX,-2,EA,2ZD8449337,oracle
2374MX,-1,EA,2ZD8449337,oracle
0964MX,-2,EA,2ZD8449337,oracle
0768MX,-1,EA,2ZD8449337,oracle
4008MX,-1,EA,2ZD8449337,oracle
4000MX,-1,EA,2ZD8449337,oracle
0085MX,-4,EA,2ZD8449337,oracle
1019MX,-4,EA,2ZD8449337,oracle
298A,-10,EA,2ZD8445740,oracle
1188MX,-1,EA,2ZD8445740,oracle
0085MX,-2,EA,2ZD8445740,oracle
1019MX,-1,EA,2ZD8445740,oracle
1926MX,-1,EA,2ZD8450435,oracle
2631MX,-1,EA,2ZD8450435,oracle
0940MX,-1,EA,2ZD8450435,oracle
4002MX,-1,EA,2ZD8450435,oracle
4007MX,-1,EA,2ZD8450435,oracle
4000MX,-1,EA,2ZD8450435,oracle
2864MX,-1,EA,2ZD8450435,oracle
1019MX,-1,EA,2ZD8450435,oracle
1926MX,-1,EA,2T23019079,oracle
2555MX,-1,EA,2T23019079,oracle
0964MX,-1,EA,2T23019079,oracle
4000MX,-2,EA,2T23019079,oracle
0366MX,-1,EA,2T23019079,oracle
2864MX,-1,EA,2T23019079,oracle
4004MX,-1,EA,50H2984587,oracle
4000MX,-1,EA,50H2984587,oracle
0366MX,-1,EA,50H2984587,oracle
0364MX,-1,EA,50H2984587,oracle
0085MX,-1,EA,50H2984587,oracle
3175MX,-1,EA,50H2984587,oracle
1610MX,-1,EA,2ZD8449470,oracle
1926MX,-1,EA,2ZD8449470,oracle
4002MX,-1,EA,2ZD8449470,oracle
4000MX,-1,EA,2ZD8449470,oracle
2641MX,-1,EA,2ZD8449470,oracle
1065MX,-1,EA,2ZD8449470,oracle
3100MX,-1,EA,2ZD8449470,oracle
0884MX,-2,EA,2T23007376,oracle
1061MX,-1,EA,2T23007376,oracle
2631MX,-4,EA,2T23007376,oracle
0922MX,-2,EA,2T23007376,oracle
4004MX,-1,EA,2T23007376,oracle
3119MX,-2,EA,2T23007376,oracle
1095MX,-2,EA,2T23007376,oracle
0085MX,-2,EA,2T23007376,oracle
0077MX,-2,EA,2T23007376,oracle
1926MX,-4,EA,2ZD8446594,oracle
1061MX,-2,EA,2ZD8446594,oracle
4007MX,-1,EA,2ZD8446594,oracle
2641MX,-1,EA,2ZD8446594,oracle
0085MX,-4,EA,2ZD8446594,oracle
1094MX,-2,EA,2ZD8446594,oracle
1926MX,-1,EA,2ZD8413429,oracle
2644MX,-1,EA,2ZD8413429,oracle
1019MX,-1,EA,2ZD8413429,oracle
0964MX,-2,EA,2ZD8440730,oracle
0765MX,-1,EA,2ZD8440730,oracle
4002MX,-1,EA,2ZD8440730,oracle
4004MX,-1,EA,2ZD8440730,oracle
0413MX,-1,EA,2ZD8440730,oracle
1019MX,-1,EA,2ZD8440730,oracle
0884MX,-1,EA,2ZD8448118,oracle
2131MX,-1,EA,2ZD8448118,oracle
1412MX,-1,EA,2ZD8448118,oracle
0940MX,-1,EA,2ZD8448118,oracle
2644MX,-1,EA,2ZD8448118,oracle
4002MX,-1,EA,2ZD8448118,oracle
4000MX,-1,EA,2ZD8448118,oracle
4001MX,-1,EA,2ZD8448118,oracle
0366MX,-1,EA,2ZD8448118,oracle
0364MX,-1,EA,2ZD8448118,oracle
2648MX,-1,EA,2ZD8431803,oracle
0831MX,-1,EA,2ZD8431803,oracle
2374MX,-1,EA,2ZD8431803,oracle
2644MX,-1,EA,2ZD8431803,oracle
4007MX,-1,EA,2ZD8431803,oracle
0884MX,-2,EA,2ZD8450040,oracle
1926MX,-4,EA,2ZD8450040,oracle
1061MX,-2,EA,2ZD8450040,oracle
0940MX,-2,EA,2ZD8450040,oracle
2644MX,-2,EA,2ZD8450040,oracle
4002MX,-2,EA,2ZD8450040,oracle
4000MX,-5,EA,2ZD8450040,oracle
0364MX,-2,EA,2ZD8450040,oracle
3146MX,-1,EA,2ZD8450040,oracle
2641MX,-2,EA,2ZD8450040,oracle
0085MX,-3,EA,2ZD8450040,oracle
0370MX,-4,EA,2ZD8450040,oracle
0077MX,-1,EA,2ZD8450040,oracle
0065MX,-1,EA,2ZD8450040,oracle
2631MX,-1,EA,2ZD8436862,oracle
0940MX,-1,EA,2ZD8436862,oracle
1094MX,-1,EA,2ZD8436862,oracle
2131MX,-1,EA,2ZD8446165,oracle
1926MX,-1,EA,2ZD8446165,oracle
0940MX,-1,EA,2ZD8446165,oracle
0413MX,-1,EA,2ZD8446165,oracle
2641MX,-1,EA,2ZD8446165,oracle
1065MX,-1,EA,2ZD8446165,oracle
690095,-1,EA,2T23018649,oracle
298A,-1,EA,2T23018649,oracle
0963MX,-1,EA,2T23018649,oracle
4011MX,-1,EA,2T23018649,oracle
4000MX,-1,EA,2T23018649,oracle
9947MX,-1,EA,2T23018649,oracle
600017,-1,EA,2T23018649,oracle
8504MX,-1,EA,2T23018649,oracle
7056MX,-1,EA,2T23018649,oracle
0963MX,-1,EA,2T23017742,oracle
4000MX,-1,EA,2T23017742,oracle
1019MX,-1,EA,2T23017742,oracle
1610MX,-1,EA,2ZD8450533,oracle
0963MX,-2,EA,2ZD8450533,oracle
4007MX,-1,EA,2ZD8450533,oracle
4004MX,-1,EA,2ZD8450533,oracle
4000MX,-1,EA,2ZD8450533,oracle
3119MX,-1,EA,2ZD8450533,oracle
1065MX,-2,EA,2ZD8450533,oracle
0085MX,-1,EA,2ZD8450533,oracle
0065MX,-1,EA,2ZD8450533,oracle
1610MX,-1,EA,2T23018710,oracle
1926MX,-1,EA,2T23018710,oracle
296A,-5,EA,2T23018710,oracle
1428MX,-1,EA,2T23018710,oracle
2631MX,-1,EA,2T23018710,oracle
4000MX,-2,EA,2T23018710,oracle
3119MX,-1,EA,2T23018710,oracle
3146MX,-1,EA,2T23018710,oracle
0064MX,-1,EA,2T23018710,oracle
1095MX,-1,EA,2T23018710,oracle
3525MX,-1,EA,2T23018710,oracle
0079MX,-2,EA,2T23018710,oracle
0370MX,-1,EA,2T23018710,oracle
3123MX,-1,EA,2T23018710,oracle
2864MX,-1,EA,2T23018710,oracle
0077MX,-1,EA,2T23018710,oracle
0065MX,-2,EA,2T23018710,oracle
2648MX,-1,EA,2T23018922,oracle
1829MX,-1,EA,2T23018922,oracle
2131MX,-1,EA,2T23018922,oracle
1926MX,-1,EA,2T23018922,oracle
2555MX,-1,EA,2T23018922,oracle
0831MX,-1,EA,2T23018922,oracle
2374MX,-1,EA,2T23018922,oracle
1841MX,-1,EA,2T23018922,oracle
2631MX,-1,EA,2T23018922,oracle
0922MX,-1,EA,2T23018922,oracle
0963MX,-1,EA,2T23018922,oracle
4002MX,-1,EA,2T23018922,oracle
4004MX,-1,EA,2T23018922,oracle
4000MX,-1,EA,2T23018922,oracle
3119MX,-1,EA,2T23018922,oracle
2864MX,-1,EA,2T23018922,oracle
3175MX,-1,EA,2T23018922,oracle
1610MX,-10,EA,2ZD8436750,oracle
1926MX,-8,EA,2ZD8436750,oracle
2555MX,-2,EA,2ZD8436750,oracle
0964MX,-10,EA,2ZD8436750,oracle
0940MX,-2,EA,2ZD8436750,oracle
4002MX,-2,EA,2ZD8436750,oracle
4007MX,-2,EA,2ZD8436750,oracle
4000MX,-2,EA,2ZD8436750,oracle
4004MX,-3,EA,50H2984673,oracle
0364MX,-2,EA,50H2984673,oracle
3146MX,-4,EA,50H2984673,oracle
1094MX,-3,EA,50H2984673,oracle
3123MX,-3,EA,50H2984673,oracle
0032MX,-3,EA,50H2984673,oracle
3115MX,-3,EA,50H2984673,oracle
2648MX,-1,EA,2ZD8447357,oracle
1926MX,-1,EA,2ZD8447357,oracle
2555MX,-1,EA,2ZD8447357,oracle
0964MX,-1,EA,2ZD8447357,oracle
4007MX,-1,EA,2ZD8447357,oracle
4000MX,-1,EA,2ZD8447357,oracle
2864MX,-3,EA,2ZD8447357,oracle
0899MX,-2,EA,2ZD8447321,oracle
0766MX,-2,EA,2ZD8447321,oracle
0413MX,-2,EA,2ZD8447321,oracle
2631MX,-10,EA,2ZD8436557,oracle
4000MX,-1,EA,2ZD8436557,oracle
1065MX,-10,EA,2ZD8436557,oracle
1019MX,-20,EA,2ZD8436557,oracle
1610MX,-1,EA,2ZD8433456,oracle
1926MX,-1,EA,2ZD8433456,oracle
0963MX,-3,EA,2ZD8433456,oracle
4004MX,-1,EA,2ZD8433456,oracle
4001MX,-1,EA,2ZD8433456,oracle
1065MX,-3,EA,2ZD8433456,oracle
3189MX,-2,EA,2ZD8433456,oracle
1926MX,-1,EA,2ZD8448848,oracle
0413MX,-1,EA,2ZD8448848,oracle
2641MX,-1,EA,2ZD8448848,oracle
1065MX,-1,EA,2ZD8448848,oracle
1019MX,-1,EA,2ZD8448848,oracle
0884MX,-1,EA,2ZD8445510,oracle
2648MX,-1,EA,2ZD8445510,oracle
2131MX,-2,EA,2ZD8445510,oracle
0963MX,-2,EA,2ZD8445510,oracle
4008MX,-1,EA,2ZD8445510,oracle
4000MX,-1,EA,2ZD8445510,oracle
0364MX,-1,EA,2ZD8445510,oracle
1019MX,-1,EA,2ZD8445510,oracle
2631MX,-1,EA,2ZD8441151,oracle
3119MX,-1,EA,2ZD8441151,oracle
1019MX,-1,EA,2ZD8441151,oracle
1155MX,-1,EA,2ZD8441151,oracle
2648MX,-2,EA,2T23018695,oracle
2131MX,-1,EA,2T23018695,oracle
1926MX,-1,EA,2T23018695,oracle
1841MX,-1,EA,2T23018695,oracle
0964MX,-1,EA,2T23018695,oracle
0963MX,-1,EA,2T23018695,oracle
0940MX,-2,EA,2T23018695,oracle
4000MX,-7,EA,2T23018695,oracle
3119MX,-2,EA,2T23018695,oracle
3525MX,-4,EA,2T23018695,oracle
1065MX,-1,EA,2T23018695,oracle
0085MX,-3,EA,2T23018695,oracle
2864MX,-2,EA,2T23018695,oracle
0065MX,-1,EA,2T23018695,oracle
4000MX,-3,EA,2T23016137,oracle
1610MX,-1,EA,2T23016137,oracle
2131MX,-4,EA,2T23016137,oracle
2555MX,-1,EA,2T23016137,oracle
1428MX,-3,EA,2T23016137,oracle
2631MX,-2,EA,2T23016137,oracle
0922MX,-2,EA,2T23016137,oracle
0963MX,-3,EA,2T23016137,oracle
2644MX,-1,EA,2T23016137,oracle
4002MX,-1,EA,2T23016137,oracle
4007MX,-1,EA,2T23016137,oracle
4004MX,-2,EA,2T23016137,oracle
3119MX,-2,EA,2T23016137,oracle
2641MX,-2,EA,2T23016137,oracle
1065MX,-2,EA,2T23016137,oracle
0085MX,-1,EA,2T23016137,oracle
2864MX,-2,EA,2T23016137,oracle
0032MX,-1,EA,2T23016137,oracle
3100MX,-2,EA,2T23016137,oracle
1019MX,-2,EA,2T23016137,oracle
