690095,-1,EA,2T23197550,102280180
298A,-1,EA,2T23197550,102280180
0963MX,-1,EA,2T23197550,102280180
4000MX,-1,EA,2T23197550,102280180
9947MX,-1,EA,2T23197550,102280180
600017,-1,EA,2T23197550,102280180
8504MX,-1,EA,2T23197550,102280180
7056MX,-1,EA,2T23197550,102280180
1610MX,-1,EA,2T23196691,102277248
2374MX,-1,EA,2T23196691,102277248
0922MX,-1,EA,2T23196691,102277248
0963MX,-1,EA,2T23196691,102277248
2864MX,-1,EA,2T23196691,102277248
0963MX,-5,EA,2T23193949,102268913
4002MX,-1,EA,2T23193949,102268913
4000MX,-3,EA,2T23193949,102268913
1065MX,-4,EA,2T23193949,102268913
0085MX,-2,EA,2T23193949,102268913
2864MX,-4,EA,2T23193949,102268913
1019MX,-2,EA,2T23193949,102268913
3175MX,-1,EA,2T23193949,102268913
1926MX,-1,EA,2ZD8736228,102279356
2364MX,-1,EA,2ZD8736228,102279356
4000MX,-1,EA,2ZD8736228,102279356
0085MX,-1,EA,2ZD8736228,102279356
3123MX,-1,EA,2ZD8736228,102279356
0831MX,-1,EA,2ZD8735662,102278541
0964MX,-1,EA,2ZD8735662,102278541
0370MX,-1,EA,2ZD8735662,102278541
0065MX,-1,EA,2ZD8735662,102278541
0884MX,-1,EA,2ZD8735397,102278128
2131MX,-2,EA,2ZD8735397,102278128
2631MX,-1,EA,2ZD8735397,102278128
4004MX,-1,EA,2ZD8735397,102278128
1065MX,-1,EA,2ZD8735397,102278128
0085MX,-1,EA,2ZD8735397,102278128
0963MX,-2,EA,2ZD8733819,102275932
4008MX,-1,EA,2ZD8733819,102275932
4000MX,-2,EA,2ZD8733819,102275932
4001MX,-1,EA,2ZD8733819,102275932
3119MX,-1,EA,2ZD8733819,102275932
1065MX,-2,EA,2ZD8733819,102275932
0085MX,-3,EA,2ZD8733819,102275932
1829MX,-1,EA,50H3027477,102279931
4002MX,-1,EA,50H3027477,102279931
1065MX,-1,EA,50H3027477,102279931
2864MX,-1,EA,50H3027477,102279931
3175MX,-1,EA,50H3027477,102279931
0065MX,-1,EA,50H3027477,102279931
2131MX,-1,EA,2ZD8731099,102272018
2555MX,-1,EA,2ZD8731099,102272018
0831MX,-1,EA,2ZD8731099,102272018
1428MX,-1,EA,2ZD8731099,102272018
0964MX,-1,EA,2ZD8731099,102272018
4000MX,-3,EA,2ZD8731099,102272018
4001MX,-1,EA,2ZD8731099,102272018
3119MX,-2,EA,2ZD8731099,102272018
0413MX,-1,EA,2ZD8731099,102272018
0085MX,-1,EA,2ZD8731099,102272018
1019MX,-3,EA,2ZD8731099,102272018
1019MX,-2,EA,2ZD8723019,102258252
0831MX,-1,EA,2ZD8731479,102272549
2631MX,-1,EA,2ZD8731479,102272549
0922MX,-1,EA,2ZD8731479,102272549
0085MX,-1,EA,2ZD8731479,102272549
3100MX,-1,EA,2ZD8731479,102272549
0065MX,-1,EA,2ZD8731479,102272549
632AMX,-2,EA,50H3027348,102278718
0922MX,-1,EA,50H3027348,102278718
4002MX,-1,EA,50H3027348,102278718
4004MX,-1,EA,50H3027348,102278718
8732MX,-1,EA,50H3027348,102278718
1065MX,-1,EA,50H3027348,102278718
3123MX,-1,EA,50H3027348,102278718
0565MX,-1,EA,50H3027348,102278718
3175MX,-1,EA,50H3027348,102278718
3115MX,-1,EA,50H3027348,102278718
2648MX,-1,EA,2T23196979,102278313
1926MX,-1,EA,2T23196979,102278313
0831MX,-2,EA,2T23196979,102278313
4000MX,-1,EA,2T23196979,102278313
0085MX,-1,EA,2T23196979,102278313
1019MX,-1,EA,2T23196979,102278313
1926MX,-2,EA,2ZD8725791,102262159
0831MX,-1,EA,2ZD8725791,102262159
1473MX,-1,EA,2ZD8725791,102262159
298A,-10,EA,2ZD8725791,102262159
314A,-1,EA,2ZD8725791,102262159
0964MX,-2,EA,2ZD8725791,102262159
0940MX,-2,EA,2ZD8725791,102262159
4004MX,-2,EA,2ZD8725791,102262159
4000MX,-2,EA,2ZD8725791,102262159
1019MX,-5,EA,2ZD8725791,102262159
690095,-1,EA,2T23196954,102278172
298A,-1,EA,2T23196954,102278172
0963MX,-1,EA,2T23196954,102278172
4000MX,-1,EA,2T23196954,102278172
9947MX,-1,EA,2T23196954,102278172
600017,-1,EA,2T23196954,102278172
8504MX,-1,EA,2T23196954,102278172
7056MX,-1,EA,2T23196954,102278172
0772MX,-1,EA,2T23196770,102277579
0766MX,-1,EA,2T23196770,102277579
3146MX,-1,EA,2T23196770,102277579
0413MX,-1,EA,2T23196770,102277579
1188MX,-1,EA,2T23196770,102277579
4000MX,-2,EA,2T23190854,102263024
0032MX,-1,EA,2T23190854,102263024
3115MX,-1,EA,2T23190854,102263024
0773MX,-1,EA,2T23196932,102278145
0772MX,-1,EA,2T23196932,102278145
0766MX,-1,EA,2T23196932,102278145
0413MX,-2,EA,2T23196932,102278145
2131MX,-2,EA,2ZD8709591,102236521
1926MX,-1,EA,2ZD8709591,102236521
2631MX,-1,EA,2ZD8709591,102236521
1065MX,-2,EA,2ZD8709591,102236521
0884MX,-1,EA,2ZD8734396,102276745
1610MX,-3,EA,2ZD8734396,102276745
2131MX,-1,EA,2ZD8734396,102276745
1926MX,-2,EA,2ZD8734396,102276745
1412MX,-1,EA,2ZD8734396,102276745
2631MX,-2,EA,2ZD8734396,102276745
0922MX,-1,EA,2ZD8734396,102276745
0964MX,-2,EA,2ZD8734396,102276745
0940MX,-2,EA,2ZD8734396,102276745
4002MX,-2,EA,2ZD8734396,102276745
4007MX,-1,EA,2ZD8734396,102276745
4008MX,-2,EA,2ZD8734396,102276745
4004MX,-1,EA,2ZD8734396,102276745
4000MX,-3,EA,2ZD8734396,102276745
4001MX,-1,EA,2ZD8734396,102276745
3119MX,-2,EA,2ZD8734396,102276745
3525MX,-2,EA,2ZD8734396,102276745
1065MX,-1,EA,2ZD8734396,102276745
0085MX,-2,EA,2ZD8734396,102276745
2864MX,-2,EA,2ZD8734396,102276745
1019MX,-3,EA,2ZD8734396,102276745
3176MX,-1,EA,2ZD8734396,102276745
3175MX,-1,EA,2ZD8734396,102276745
2555MX,-1,EA,2ZD8719490,102253167
0831MX,-1,EA,2ZD8719490,102253167
4004MX,-2,EA,2ZD8719490,102253167
4000MX,-1,EA,2ZD8719490,102253167
3119MX,-3,EA,2ZD8719490,102253167
1065MX,-4,EA,2ZD8719490,102253167
2864MX,-1,EA,2ZD8719490,102253167
2648MX,-1,EA,2ZD8730777,102271568
1926MX,-3,EA,2ZD8730777,102271568
0963MX,-1,EA,2ZD8730777,102271568
9947MX,-5,EA,2ZD8730777,102271568
0771MX,-1,EA,2ZD8730806,102271610
0774MX,-1,EA,2ZD8730806,102271610
0768MX,-2,EA,2ZD8730806,102271610
0899MX,-1,EA,2ZD8730806,102271610
0767MX,-4,EA,2ZD8730806,102271610
0772MX,-3,EA,2ZD8730806,102271610
0770MX,-1,EA,2ZD8730806,102271610
0766MX,-3,EA,2ZD8730806,102271610
4001MX,-1,EA,2ZD8730806,102271610
0413MX,-9,EA,2ZD8730806,102271610
0884MX,-1,EA,2ZD8720381,102254459
1065MX,-1,EA,2ZD8720381,102254459
0085MX,-1,EA,2ZD8720381,102254459
1019MX,-1,EA,2ZD8720381,102254459
1926MX,-1,EA,2ZD8728677,102266080
4002MX,-1,EA,2ZD8728677,102266080
3119MX,-1,EA,2ZD8728677,102266080
0085MX,-2,EA,2ZD8728677,102266080
1019MX,-2,EA,2ZD8728677,102266080
1155MX,-1,EA,2ZD8728677,102266080
2631MX,-1,EA,2ZD8727645,102264730
0964MX,-1,EA,2ZD8727645,102264730
2644MX,-1,EA,2ZD8727645,102264730
