31/12/2019,2ZF1788943,5111838141
31/12/2019,2ZF1789465,5111838126
31/12/2019,2ZF1789498,4127724392
31/12/2019,2ZF1789890,5111838045
31/12/2019,2ZF1790161,5111838060
31/12/2019,2ZF1790294,5111837942
31/12/2019,2ZF1790544,4127724366
31/12/2019,2ZF1790648,4127724403
31/12/2019,2ZF1791715,5111834044
31/12/2019,2ZF1792238,5111837920
31/12/2019,2ZF1792434,5111837861
31/12/2019,2ZF1792624,5111834070
31/12/2019,2ZF1792697,5111837835
31/12/2019,2ZF1792742,5111837776
31/12/2019,2ZF1792976,5111837706
31/12/2019,50H3294239,4127724414
31/12/2019,50H3294436,5111834103
31/12/2019,50H3294576,5111837603
31/12/2019,50H3294632,5111837566
31/12/2019,50H3294703,5111837522
31/12/2019,50H3294881,5111837205
31/12/2019,50H3294935,5111837161
31/12/2019,50H3295109,5111836505
31/12/2019,50H3295115,5111836435
31/12/2019,50H3295229,5111836365
2/1/2020,2T24412099,4127724646
2/1/2020,2T24412146,4127724635
2/1/2020,2T24412175,4127724565
2/1/2020,2T24413396,4127724624
2/1/2020,2T24419724,4410510053
2/1/2020,2T24422600,4410509854
2/1/2020,2T24433862,4410563065
2/1/2020,2T24434527,4410509865
2/1/2020,2T24438250,4410509600
2/1/2020,2T24438313,4410509574
2/1/2020,2T24440227,4410509073
2/1/2020,2T24440748,4127724462
2/1/2020,2T24440976,4127724473
2/1/2020,2T24441173,4127724484
2/1/2020,2T24441739,4410508266
2/1/2020,2T24442835,4410563091
2/1/2020,2T24442973,4410508200
2/1/2020,2T24443930,4410508012
2/1/2020,2T24444429,4410507975
2/1/2020,2T24445863,4127724974
2/1/2020,2T24446094,4127724786
2/1/2020,2T24446121,4127724963
2/1/2020,2T24447096,4127724532
2/1/2020,2T24447281,4410563290
2/1/2020,2T24447359,4410507673
2/1/2020,2T24447410,4410507651
2/1/2020,2T24448620,4410507500
2/1/2020,2T24449271,4410507474
2/1/2020,2T24449452,4410507356
2/1/2020,2T24449507,4410507312
2/1/2020,2T24449739,4410507161
2/1/2020,2T24449849,4127724672
2/1/2020,2T24450488,4410563964
2/1/2020,2T24450814,4410507172
2/1/2020,2T24451103,4410564071
2/1/2020,2T24451216,4410507032
2/1/2020,2T24451254,4127724930
2/1/2020,2T24451487,4410564524
2/1/2020,2T24451541,4410507021
2/1/2020,2T24451773,4127724661
2/1/2020,2T24451861,4410506833
2/1/2020,2T24452129,4410564690
2/1/2020,2T24452134,4410506785
2/1/2020,2T24452275,4410506590
2/1/2020,2T24452293,4410564771
2/1/2020,2T24452371,4410506586
2/1/2020,2T24452547,4127724775
2/1/2020,2T24452605,4410564933
2/1/2020,2T24452619,4127724952
2/1/2020,2T24452815,4410506310
2/1/2020,2T24452838,4410506273
2/1/2020,2T24452980,4127724613
2/1/2020,2T24453067,4127724860
2/1/2020,2T24453277,4410506100
2/1/2020,2T24453572,4410506096
2/1/2020,2T24453713,4127724941
2/1/2020,2T24453740,4410565003
2/1/2020,2T24453766,4410505956
2/1/2020,2T24453853,4410565375
2/1/2020,2T24453913,4410505945
2/1/2020,2T24454040,4410505783
2/1/2020,2T24454051,4410505702
2/1/2020,2T24454125,4410565412
2/1/2020,2T24454141,4410505584
2/1/2020,2T24454144,4410565681
2/1/2020,2T24454198,4410505573
2/1/2020,2T24454204,4127724926
2/1/2020,2T24454249,4410565725
2/1/2020,2T24454313,4410505422
2/1/2020,2T24454342,4410565902
2/1/2020,2T24454424,4410505411
2/1/2020,2T24454484,4410505256
2/1/2020,2T24454509,4410505245
2/1/2020,2T24454511,4410505083
2/1/2020,2T24454563,4410504825
2/1/2020,2T24454793,4127724915
2/1/2020,2T24455015,4410504383
2/1/2020,2T24455306,4127724495
2/1/2020,2T24455309,4410504125
2/1/2020,2T24455424,4410504092
2/1/2020,2T24455489,4410503506
2/1/2020,2T24455576,4127724506
2/1/2020,2T24455729,4410502961
2/1/2020,2T24455828,4410502633
2/1/2020,2T24455932,4127724764
2/1/2020,2T24455943,4410502600
2/1/2020,2T24455978,4410502412
2/1/2020,2T24456127,4410502386
2/1/2020,2T24456218,4410502180
2/1/2020,2T24456398,4410502165
2/1/2020,2T24456441,4410501782
2/1/2020,2T24456604,4127724904
2/1/2020,2T24457250,4410501723
2/1/2020,2T24457827,4410501406
2/1/2020,2T24458139,4410501373
2/1/2020,2T24458398,4410501222
2/1/2020,2T24458457,4410501200
2/1/2020,2T24458628,4410500334
2/1/2020,2T24458720,4410500312
2/1/2020,2T24458870,4410499962
2/1/2020,2T24458907,4410499940
2/1/2020,2T24458926,4410499763
2/1/2020,2T24459041,4410499730
2/1/2020,2T24459378,4410499590
2/1/2020,2T24459546,4410565961
2/1/2020,2T24459630,4410499542
2/1/2020,2T24459699,4410566344
2/1/2020,2T24459788,4127724510
2/1/2020,2T24459899,4410566952
2/1/2020,2T24460125,4127724753
2/1/2020,2T24460486,4127724893
2/1/2020,2T24460790,4410566996
2/1/2020,2T24460811,4410567324
2/1/2020,2T24460992,4127724882
2/1/2020,2T24461044,4410499380
2/1/2020,2T24461067,4410567394
2/1/2020,2T24461136,4410499332
2/1/2020,2T24461151,4410499236
2/1/2020,2T24461450,4410567560
2/1/2020,2T24461460,4410499214
2/1/2020,2T24461533,4127724650
2/1/2020,2T24461573,4127724871
2/1/2020,2T24461698,4410567582
2/1/2020,2T24461709,4410499030
2/1/2020,2T24461990,4410567873
2/1/2020,2T24462206,4410499004
2/1/2020,2T24462324,2T24462324
2/1/2020,2T24462533,4410568256
2/1/2020,2T24462617,4410498584
2/1/2020,2T24463004,4127724856
2/1/2020,2T24463397,4410497350
2/1/2020,2T24463499,4410498374
2/1/2020,2T24463694,4410498201
2/1/2020,2T24464122,4410568396
2/1/2020,2T24464204,4410497313
2/1/2020,2T24464381,4410497280
2/1/2020,2T24464814,4410497022
2/1/2020,2T24464964,4410568621
2/1/2020,2T24465033,4127724845
2/1/2020,2T24465045,4410496952
2/1/2020,2T24465954,4410496930
2/1/2020,2T24466046,4127724834
2/1/2020,2T24466234,4410496731
2/1/2020,2T24466650,4410568680
2/1/2020,2ZF1741121,4410496672
2/1/2020,2ZF1745435,4410496473
2/1/2020,2ZF1747605,4410496436
2/1/2020,2ZF1748194,4410496285
2/1/2020,2ZF1748327,4410496274
2/1/2020,2ZF1748474,4410496090
2/1/2020,2ZF1748600,4410496031
2/1/2020,2ZF1749142,4410495810
2/1/2020,2ZF1749273,4410495821
2/1/2020,2ZF1749456,4410495622
2/1/2020,2ZF1749610,4410495611
2/1/2020,2ZF1749796,4410495386
2/1/2020,2ZF1749940,4410495320
2/1/2020,2ZF1750356,4410495121
2/1/2020,2ZF1752248,4410495084
2/1/2020,2ZF1755800,4410494443
2/1/2020,2ZF1756093,4410494421
2/1/2020,2ZF1761951,4410494045
2/1/2020,2ZF1766764,4410493953
2/1/2020,2ZF1768752,4410493754
2/1/2020,2ZF1769163,4410493555
2/1/2020,2ZF1769674,4410493430
2/1/2020,2ZF1769857,4410493231
2/1/2020,2ZF1769868,4410493183
2/1/2020,2ZF1770135,4410492940
2/1/2020,2ZF1770267,4410492914
2/1/2020,2ZF1770341,4127724554
2/1/2020,2ZF1770568,4410492472
2/1/2020,2ZF1771179,4410492262
2/1/2020,2ZF1771253,4410568864
2/1/2020,2ZF1772532,4410492236
2/1/2020,2ZF1772551,4410491923
2/1/2020,2ZF1772658,4410491680
2/1/2020,2ZF1772878,4127724823
2/1/2020,2ZF1773538,4127724543
2/1/2020,2ZF1773930,4127724742
2/1/2020,2ZF1774654,4410491606
2/1/2020,2ZF1774896,4410491455
2/1/2020,2ZF1775489,4410489731
2/1/2020,2ZF1776874,4410489672
2/1/2020,2ZF1777686,4410489591
2/1/2020,2ZF1777827,4410490000
2/1/2020,2ZF1777968,4410491396
2/1/2020,2ZF1779251,4410491175
2/1/2020,2ZF1780648,4410490965
2/1/2020,2ZF1781142,4410490825
2/1/2020,2ZF1781166,4410490696
2/1/2020,2ZF1781415,4410490593
2/1/2020,2ZF1781574,4410490475
2/1/2020,2ZF1781958,4410490265
2/1/2020,2ZF1782341,4410489904
2/1/2020,2ZF1782548,4410490140
2/1/2020,2ZF1782828,4410488622
2/1/2020,2ZF1782845,4410488493
2/1/2020,2ZF1782860,4410568945
2/1/2020,2ZF1782994,4410488386
2/1/2020,2ZF1784040,4410569144
2/1/2020,2ZF1784471,4127724521
2/1/2020,2ZF1784856,4410525022
2/1/2020,2ZF1785409,4410524801
2/1/2020,2ZF1785752,4410524646
2/1/2020,2ZF1785864,4410524182
2/1/2020,2ZF1786174,4127724451
2/1/2020,2ZF1786596,4127724731
2/1/2020,2ZF1786758,4127724720
2/1/2020,2ZF1786761,4410523681
2/1/2020,2ZF1786891,4410523644
2/1/2020,2ZF1787024,4410523331
2/1/2020,2ZF1787458,4410523283
2/1/2020,2ZF1788986,4410523095
2/1/2020,2ZF1789552,4410522992
2/1/2020,2ZF1789681,4410522561
2/1/2020,2ZF1789922,4410569984
2/1/2020,2ZF1790007,4410522513
2/1/2020,2ZF1790089,4410522292
2/1/2020,2ZF1790223,4410522255
2/1/2020,2ZF1790702,4410521953
2/1/2020,2ZF1790937,4410521894
2/1/2020,2ZF1792072,4410521695
2/1/2020,2ZF1792302,4410521592
2/1/2020,2ZF1792438,4410521360
2/1/2020,2ZF1792556,4410521216
2/1/2020,2ZF1793157,4410570124
2/1/2020,2ZF1793204,4410570290
2/1/2020,2ZF1793304,4410520936
2/1/2020,2ZF1794195,4410520785
2/1/2020,2ZF1794340,4410520763
2/1/2020,2ZF1794561,4127724790
2/1/2020,2ZF1794582,4410520472
2/1/2020,2ZF1794596,4410520461
2/1/2020,2ZF1794772,4410520332
2/1/2020,2ZF1794906,4410570334
2/1/2020,2ZF1794934,4410520321
2/1/2020,2ZF1795037,4410570544
2/1/2020,2ZF1795188,4410520181
2/1/2020,2ZF1795478,4410520133
2/1/2020,2ZF1795489,4410519864
2/1/2020,2ZF1795804,4410519853
2/1/2020,2ZF1795825,4410519621
2/1/2020,2ZF1795893,4127724716
2/1/2020,2ZF1795929,4127724576
2/1/2020,2ZF1795995,4410519584
2/1/2020,2ZF1796108,4410519326
2/1/2020,2ZF1796408,4410519293
2/1/2020,2ZF1796854,4410519131
2/1/2020,2ZF1796997,4410519094
2/1/2020,2ZF1797185,4410518991
2/1/2020,2ZF1797187,4410518976
2/1/2020,2ZF1797246,4410518663
2/1/2020,2ZF1797322,4410518615
2/1/2020,2ZF1797338,4410518346
2/1/2020,2ZF1797356,4410518276
2/1/2020,2ZF1797472,4410570625
2/1/2020,2ZF1797524,4410518103
2/1/2020,2ZF1797533,4410570953
2/1/2020,2ZF1797653,4127724812
2/1/2020,2ZF1797662,4410518070
2/1/2020,2ZF1797663,4410517775
2/1/2020,2ZF1797829,4410517764
2/1/2020,2ZF1797859,4410517366
2/1/2020,2ZF1798093,4410517322
2/1/2020,2ZF1798105,4127724705
2/1/2020,2ZF1798119,4410516913
2/1/2020,2ZF1798779,4410516541
2/1/2020,2ZF1798804,4410516563
2/1/2020,2ZF1799771,4410516283
2/1/2020,2ZF1799925,4410516165
2/1/2020,2ZF1800145,4410515922
2/1/2020,2ZF1800634,4410515885
2/1/2020,2ZF1800933,4127724801
2/1/2020,2ZF1801333,4410515432
2/1/2020,2ZF1801467,4410515410
2/1/2020,2ZF1801523,4410515093
2/1/2020,2ZF1802106,4410515071
2/1/2020,2ZF1802294,4410514706
2/1/2020,2ZF1802372,4410514684
2/1/2020,2ZF1802395,4410514275
2/1/2020,2ZF1802504,4127724591
2/1/2020,2ZF1802506,4410514010
2/1/2020,2ZF1802601,4410513785
2/1/2020,2ZF1802828,4410513472
2/1/2020,2ZF1802845,4410513365
2/1/2020,2ZF1802952,4410513181
2/1/2020,2ZF1803000,4410512525
2/1/2020,2ZF1803436,4127724580
2/1/2020,2ZF1803744,4410512212
2/1/2020,2ZF1803958,4127724683
2/1/2020,2ZF1804282,4410512153
2/1/2020,2ZF1804465,4410511744
2/1/2020,2ZF1804486,4410511711
2/1/2020,2ZF1804583,4410511464
2/1/2020,2ZF1804619,4410511431
2/1/2020,2ZF1804704,4410511092
2/1/2020,2ZF1804715,4410511066
2/1/2020,2ZF1804730,4410510860
2/1/2020,2ZF1804923,4410510801
2/1/2020,2ZF1805066,4410528861
2/1/2020,2ZF1805090,4410528765
2/1/2020,2ZF1805198,4410570975
2/1/2020,2ZF1805890,4410528603
2/1/2020,2ZF1805901,4410526831
2/1/2020,2ZF1806549,4410533481
2/1/2020,2ZF1806847,4410533665
2/1/2020,2ZF1806901,4127724694
2/1/2020,2ZF1807041,4410526470
2/1/2020,2ZF1807622,4410526422
2/1/2020,2ZF1808258,4410526120
2/1/2020,2ZF1808949,4410526072
2/1/2020,50H3296065,4410525862
2/1/2020,50H3296501,4410525836
2/1/2020,50H3296576,4410525571
2/1/2020,50H3296894,4410525346
2/1/2020,2T24430372,6277146676
2/1/2020,2T24449713,4127725000
2/1/2020,2T24450899,4127725070
2/1/2020,2T24452424,6277146374
2/1/2020,2T24452984,4127725044
2/1/2020,2T24456502,6277146072
2/1/2020,2T24456534,6277145652
2/1/2020,2T24458548,6277134076
2/1/2020,2T24459808,4127725081
2/1/2020,2T24460389,4127724996
2/1/2020,2T24461375,6277134765
2/1/2020,2T24461559,6277145501
2/1/2020,2T24461710,6277145173
2/1/2020,2T24461936,6277144974
2/1/2020,2T24462263,6277144720
2/1/2020,2T24462914,6277144591
2/1/2020,2T24463274,6277134986
2/1/2020,2T24463646,6277144440
2/1/2020,2T24464184,6277144366
2/1/2020,2T24464428,6277144156
2/1/2020,2T24464577,4127724985
2/1/2020,2T24465657,6277143821
2/1/2020,2T24465679,6277143600
2/1/2020,2T24465725,4127725011
2/1/2020,2T24466416,6277143423
2/1/2020,2T24466448,6277143261
2/1/2020,2T24467270,6277143095
2/1/2020,2T24467785,6277142631
2/1/2020,2T24468255,6277142480
2/1/2020,2T24468316,4127725092
2/1/2020,2T24468319,6277142233
2/1/2020,2T24468508,6277135104
2/1/2020,2T24468584,6277142060
2/1/2020,2T24468681,6277141721
2/1/2020,2T24468773,6277141555
2/1/2020,2T24468806,6277141426
2/1/2020,2T24468897,6277141220
2/1/2020,2T24469089,6277140995
2/1/2020,2T24469166,6277140763
2/1/2020,2T24469283,4127725022
2/1/2020,2T24469597,4127725125
2/1/2020,2T24469615,6277140645
2/1/2020,2T24469958,6277135266
2/1/2020,2T24470191,6277140505
2/1/2020,2T24470357,4127725033
2/1/2020,2T24470635,6277140343
2/1/2020,2T24470876,4127725055
2/1/2020,2T24470967,4127725136
2/1/2020,2T24471315,4127725140
2/1/2020,2ZF1733194,6277140203
2/1/2020,2ZF1769722,6277140100
2/1/2020,2ZF1774199,6277139890
2/1/2020,2ZF1774704,6277139680
2/1/2020,2ZF1777140,6277139503
2/1/2020,2ZF1780773,6277139396
2/1/2020,2ZF1783273,6277139201
2/1/2020,2ZF1788613,6277138980
2/1/2020,2ZF1790208,6277138840
2/1/2020,2ZF1791306,6277135351
2/1/2020,2ZF1792483,6277138766
2/1/2020,2ZF1794724,6277138615
2/1/2020,2ZF1795284,4127725103
2/1/2020,2ZF1798407,6277138420
2/1/2020,2ZF1798747,6277138372
2/1/2020,2ZF1799147,6277138206
2/1/2020,2ZF1800114,6277137904
2/1/2020,2ZF1800654,6277137661
2/1/2020,2ZF1801268,6277137532
2/1/2020,2ZF1803599,4127725114
2/1/2020,2ZF1807850,6277137462
2/1/2020,2ZF1807905,6277135572
2/1/2020,2ZF1809318,6277137370
2/1/2020,2ZF1809362,6277137193
2/1/2020,2ZF1809396,6277136471
2/1/2020,2ZF1809804,6277135631
2/1/2020,2ZF1809847,6277132470
2/1/2020,2ZF1810015,6277132330
2/1/2020,2ZF1810036,6277132083
2/1/2020,2ZF1810186,6277135826
2/1/2020,2ZF1810212,6277131873
2/1/2020,2ZF1810356,6277131770
2/1/2020,2ZF1810407,6277131615
2/1/2020,2ZF1810693,6277131394
2/1/2020,2ZF1810801,6277131162
2/1/2020,2ZF1811263,6277130915
2/1/2020,2ZF1811339,6277129762
2/1/2020,2ZF1811362,6277129493
2/1/2020,2ZF1811434,6277129272
2/1/2020,2ZF1811468,4127725066
2/1/2020,2ZF1811502,6277135911
2/1/2020,2ZF1811604,6277129106
2/1/2020,2ZF1811607,6277128782
2/1/2020,2ZF1811613,6277128605
2/1/2020,2ZF1811921,4127725151
2/1/2020,2ZF1812190,6277128524
2/1/2020,2ZF1812199,6277128362
2/1/2020,2ZF1812319,6277127964
2/1/2020,2ZF1812340,6277127835
2/1/2020,2ZF1812543,6277127474
2/1/2020,2ZF1812748,6277127286
2/1/2020,2ZF1812857,6277127124
2/1/2020,2ZF1813028,6277127032
2/1/2020,2ZF1813450,6277126936
2/1/2020,2ZF1813680,4127725162
2/1/2020,2ZF1813708,6277126844
2/1/2020,2ZF1813832,6277136095
2/1/2020,2ZF1814124,6277126730
2/1/2020,2ZF1814552,6277126391
2/1/2020,2ZF1814574,6277126192
2/1/2020,2ZF1814783,6277126100
2/1/2020,2ZF1815307,6277136235
2/1/2020,2ZF1815475,6277125993
2/1/2020,2ZF1815816,6277125842
2/1/2020,2ZF1816151,6277125606
2/1/2020,2T24449080,9872688943
2/1/2020,2T24450815,9872631020
2/1/2020,2T24450904,9872630585
2/1/2020,2T24455423,9872630574
2/1/2020,2T24458458,9872630246
2/1/2020,2T24460223,9872630202
2/1/2020,2T24462699,4127725210
2/1/2020,2T24463234,9872629782
2/1/2020,2T24464310,9872629745
2/1/2020,2T24467539,9872629454
2/1/2020,2T24467604,9872629410
2/1/2020,2T24468101,9872629093
2/1/2020,2T24470632,4127725184
2/1/2020,2T24471031,9872629115
2/1/2020,2T24471301,9872628850
2/1/2020,2T24471358,9872628813
2/1/2020,2T24471459,9872628415
2/1/2020,2T24471532,9872628360
2/1/2020,2T24471578,9872628080
2/1/2020,2T24472290,9872628043
2/1/2020,2T24472302,9872692546
2/1/2020,2T24472580,9872627041
2/1/2020,2T24472620,9872692384
2/1/2020,2T24472873,9872692244
2/1/2020,2T24473024,9872691872
2/1/2020,2T24473151,9872691286
2/1/2020,2T24474129,9872690984
2/1/2020,2ZF1771261,9872689175
2/1/2020,2ZF1780151,4127725254
2/1/2020,2ZF1783660,9872690645
2/1/2020,2ZF1796586,9872627015
2/1/2020,2ZF1798450,4127725221
2/1/2020,2ZF1799112,9872690402
2/1/2020,2ZF1799481,4127725232
2/1/2020,2ZF1799602,9872626713
2/1/2020,2ZF1801562,9872690225
2/1/2020,2ZF1802899,9872626632
2/1/2020,2ZF1803221,9872626260
2/1/2020,2ZF1803366,9872626234
2/1/2020,2ZF1803464,9872690026
2/1/2020,2ZF1803518,9872625523
2/1/2020,2ZF1803654,9872625501
2/1/2020,2ZF1803791,9872624801
2/1/2020,2ZF1804024,9872689746
2/1/2020,2ZF1805729,9872625221
2/1/2020,2ZF1805763,9872689606
2/1/2020,2ZF1806896,9872625136
2/1/2020,2ZF1808706,4127725243
2/1/2020,2ZF1809672,9872689330
2/1/2020,2ZF1809782,4127725265
2/1/2020,2ZF1810074,9872623773
2/1/2020,2ZF1810144,9872623246
2/1/2020,2ZF1810366,9872623165
2/1/2020,2ZF1810618,9872622852
2/1/2020,2ZF1810739,9872622826
2/1/2020,2ZF1810953,9872622336
2/1/2020,2ZF1811124,9872622303
2/1/2020,2ZF1811225,9872621883
2/1/2020,2ZF1811324,9872621824
2/1/2020,2ZF1811862,9872621345
2/1/2020,2ZF1811906,9872621356
2/1/2020,2ZF1812087,9872620995
2/1/2020,2ZF1812376,9872620936
2/1/2020,2ZF1812566,9872620726
2/1/2020,2ZF1812655,9872620682
2/1/2020,2ZF1812887,9872620251
2/1/2020,2ZF1814018,9872620166
2/1/2020,2ZF1814077,9872619750
2/1/2020,2ZF1814088,9872619724
2/1/2020,2ZF1814312,9872619455
2/1/2020,2ZF1814479,9872619400
2/1/2020,2ZF1814747,9872619094
2/1/2020,2ZF1814794,9872624764
2/1/2020,2ZF1815009,9872624171
2/1/2020,2ZF1815052,9872624075
2/1/2020,2ZF1815113,9872623832
2/1/2020,2ZF1815410,9872619013
2/1/2020,2ZF1815531,9872618873
2/1/2020,2ZF1816018,9872618420
2/1/2020,2ZF1816020,9872618394
2/1/2020,2ZF1816210,9872681140
2/1/2020,2ZF1816301,9872681324
2/1/2020,2ZF1816353,9872681534
2/1/2020,2ZF1816354,9872681873
2/1/2020,2ZF1816358,9872681910
2/1/2020,2ZF1816411,9872682201
2/1/2020,2ZF1816522,9872682422
2/1/2020,2ZF1816533,9872682595
2/1/2020,2ZF1816545,9872682820
2/1/2020,2ZF1816640,9872683004
2/1/2020,2ZF1816668,9872688501
2/1/2020,2ZF1816787,9872683144
2/1/2020,2ZF1816824,9872683391
2/1/2020,2ZF1816861,9872683472
2/1/2020,2ZF1816967,4127725195
2/1/2020,2ZF1816999,9872688070
2/1/2020,2ZF1817146,9872683763
2/1/2020,2ZF1817182,9872683940
2/1/2020,2ZF1817404,9872684113
2/1/2020,2ZF1817513,9872684393
2/1/2020,2ZF1817830,9872684662
2/1/2020,2ZF1818016,9872685126
2/1/2020,2ZF1818023,9872685281
2/1/2020,2ZF1818353,9872685421
2/1/2020,2ZF1818581,9872687915
2/1/2020,2ZF1818602,9872685631
2/1/2020,2ZF1818689,9872694241
2/1/2020,2ZF1818821,9872694941
2/1/2020,2ZF1818825,4127725173
2/1/2020,2ZF1819213,9872685782
2/1/2020,2ZF1819392,9872685981
2/1/2020,2ZF1819543,4127725206
2/1/2020,2ZF1819974,9872687731
2/1/2020,2ZF1819999,9872686084
2/1/2020,2ZF1820113,9872686390
2/1/2020,2ZF1820140,9872687554
2/1/2020,2ZF1821053,9872686574
2/1/2020,2ZF1821382,9872686832
2/1/2020,2ZF1821406,9872686972
2/1/2020,2ZF1823854,9872687123
2/1/2020,2ZF1824152,9872687230
2/1/2020,50H3298630,9872687392
2/1/2020,2ZF1790236,9872820834
2/1/2020,2ZF1790282,9872807604
2/1/2020,2ZF1790900,9872807276
2/1/2020,2ZF1792110,9872820646
2/1/2020,2ZF1793502,4127725556
2/1/2020,2ZF1795655,9872807792
2/1/2020,2ZF1795924,9872820370
2/1/2020,2ZF1800078,9872808094
2/1/2020,2ZF1800459,9872808772
2/1/2020,2ZF1800686,9872808573
2/1/2020,2ZF1803835,9872808282
2/1/2020,2ZF1804555,9872808481
2/1/2020,2ZF1805906,9872820156
2/1/2020,2ZF1807233,9872819972
2/1/2020,2ZF1807824,9872819703
2/1/2020,2ZF1808526,4127725571
2/1/2020,2ZF1810546,9872819176
2/1/2020,2ZF1810643,9872818955
2/1/2020,2ZF1810732,9872818620
2/1/2020,2ZF1811003,9872809074
2/1/2020,2ZF1811964,9872818432
2/1/2020,2ZF1812150,9872818270
2/1/2020,2ZF1812224,9872818071
2/1/2020,2ZF1812562,9872817846
2/1/2020,2ZF1812692,9872817651
2/1/2020,2ZF1812814,9872817496
2/1/2020,2ZF1813344,9872817415
2/1/2020,2ZF1813857,9872817113
2/1/2020,2ZF1814852,9872816866
2/1/2020,2ZF1815583,9872816671
2/1/2020,2ZF1816002,9872815971
2/1/2020,2ZF1816490,9872809240
2/1/2020,2ZF1817084,9872812445
2/1/2020,2ZF1817745,9872815794
2/1/2020,2ZF1818026,9872815422
2/1/2020,2ZF1818357,9872815352
2/1/2020,2ZF1818683,9872811093
2/1/2020,2ZF1818772,9872786943
2/1/2020,2ZF1818824,9872786700
2/1/2020,2ZF1818844,9872809822
2/1/2020,2ZF1819075,9872810861
2/1/2020,2ZF1819600,9872810706
2/1/2020,2ZF1819824,9872810463
2/1/2020,2ZF1820033,9872810286
2/1/2020,2ZF1820082,9872810124
2/1/2020,2ZF1820372,9872810010
2/1/2020,2ZF1820610,9872812401
2/1/2020,2ZF1820636,9872813182
2/1/2020,2ZF1820793,9872812261
2/1/2020,2ZF1820896,9872812213
2/1/2020,2ZF1821118,9872811852
2/1/2020,2ZF1822111,9872811631
2/1/2020,2ZF1822141,9872813473
2/1/2020,2ZF1822337,9872813311
2/1/2020,2ZF1822384,9872809660
2/1/2020,2ZF1822883,9872812795
2/1/2020,2ZF1823000,9872812611
2/1/2020,2ZF1823042,9872813753
2/1/2020,2ZF1823408,9872814862
2/1/2020,2ZF1824444,9872814825
2/1/2020,2ZF1825232,4127725582
2/1/2020,2ZF1825625,9872814335
2/1/2020,2ZF1825730,9872814291
2/1/2020,2ZF1826344,9872809450
2/1/2020,2ZF1827945,9872813941
2/1/2020,2ZF1828268,9872807125
2/1/2020,2ZF1828720,9872811502
2/1/2020,50H3298646,9872811270
