4002MX,-1,EA,2ZD8450321,ORACLE
4007MX,-1,EA,2ZD8450321,ORACLE
4000MX,-3,EA,2ZD8450321,ORACLE
0085MX,-2,EA,2ZD8450321,ORACLE
1019MX,-1,EA,2ZD8450321,ORACLE
0884MX,-1,EA,2ZD8461501,ORACLE
0831MX,-1,EA,2ZD8461501,ORACLE
1473MX,-1,EA,2ZD8461501,ORACLE
1841MX,-1,EA,2ZD8461501,ORACLE
0767MX,-1,EA,2ZD8461501,ORACLE
0765MX,-1,EA,2ZD8461501,ORACLE
4004MX,-1,EA,2ZD8461501,ORACLE
0364MX,-1,EA,2ZD8461501,ORACLE
0413MX,-2,EA,2ZD8461501,ORACLE
2641MX,-1,EA,2ZD8461501,ORACLE
3123MX,-1,EA,2ZD8461501,ORACLE
0565MX,-2,EA,2ZD8461501,ORACLE
2864MX,-1,EA,2ZD8461501,ORACLE
8504MX,-2,EA,2ZD8461501,ORACLE
1926MX,-1,EA,2ZD8449263,ORACLE
2631MX,-1,EA,2ZD8449263,ORACLE
0963MX,-1,EA,2ZD8449263,ORACLE
4001MX,-1,EA,2ZD8449263,ORACLE
0366MX,-1,EA,2ZD8449263,ORACLE
3119MX,-1,EA,2ZD8449263,ORACLE
4000MX,-1,EA,2ZD8456863,ORACLE
0413MX,-1,EA,2ZD8456863,ORACLE
1065MX,-2,EA,2ZD8456863,ORACLE
0085MX,-2,EA,2ZD8456863,ORACLE
4000MX,-1,EA,2ZD8462841,ORACLE
3146MX,-1,EA,2ZD8462841,ORACLE
1065MX,-3,EA,2ZD8462841,ORACLE
0085MX,-1,EA,2ZD8462841,ORACLE
1019MX,-8,EA,2ZD8462841,ORACLE
0884MX,-1,EA,2ZD8450043,ORACLE
1610MX,-1,EA,2ZD8450043,ORACLE
2131MX,-4,EA,2ZD8450043,ORACLE
2631MX,-1,EA,2ZD8450043,ORACLE
0922MX,-2,EA,2ZD8450043,ORACLE
0963MX,-6,EA,2ZD8450043,ORACLE
4000MX,-2,EA,2ZD8450043,ORACLE
0413MX,-1,EA,2ZD8450043,ORACLE
0085MX,-6,EA,2ZD8450043,ORACLE
0032MX,-1,EA,2ZD8450043,ORACLE
1019MX,-2,EA,2ZD8450043,ORACLE
0065MX,-1,EA,2ZD8450043,ORACLE
0884MX,-4,EA,2ZD8424029,ORACLE
1610MX,-2,EA,2ZD8424029,ORACLE
1926MX,-6,EA,2ZD8424029,ORACLE
2555MX,-2,EA,2ZD8424029,ORACLE
2364MX,-2,EA,2ZD8424029,ORACLE
0831MX,-2,EA,2ZD8424029,ORACLE
1841MX,-2,EA,2ZD8424029,ORACLE
2631MX,-2,EA,2ZD8424029,ORACLE
0922MX,-6,EA,2ZD8424029,ORACLE
0964MX,-3,EA,2ZD8424029,ORACLE
0940MX,-2,EA,2ZD8424029,ORACLE
4002MX,-2,EA,2ZD8424029,ORACLE
4007MX,-2,EA,2ZD8424029,ORACLE
4008MX,-2,EA,2ZD8424029,ORACLE
4004MX,-2,EA,2ZD8424029,ORACLE
4000MX,-6,EA,2ZD8424029,ORACLE
4001MX,-2,EA,2ZD8424029,ORACLE
0364MX,-2,EA,2ZD8424029,ORACLE
3525MX,-2,EA,2ZD8424029,ORACLE
0085MX,-6,EA,2ZD8424029,ORACLE
1019MX,-4,EA,2ZD8424029,ORACLE
1155MX,-3,EA,2ZD8424029,ORACLE
1926MX,-2,EA,2T23025430,ORACLE
2555MX,-1,EA,2T23025430,ORACLE
0766MX,-1,EA,2T23025430,ORACLE
2864MX,-1,EA,2T23025430,ORACLE
3176MX,-1,EA,2T23025430,ORACLE
2631MX,-1,EA,2T23022602,ORACLE
0370MX,-1,EA,2T23022602,ORACLE
3100MX,-1,EA,2T23022602,ORACLE
690095,-1,EA,2T23026578,ORACLE
298A,-1,EA,2T23026578,ORACLE
0963MX,-1,EA,2T23026578,ORACLE
4000MX,-1,EA,2T23026578,ORACLE
9947MX,-1,EA,2T23026578,ORACLE
600017,-1,EA,2T23026578,ORACLE
8504MX,-1,EA,2T23026578,ORACLE
7056MX,-1,EA,2T23026578,ORACLE
1019MX,-1,EA,2T23026578,ORACLE
1829MX,-1,EA,2ZD8462954,ORACLE
2131MX,-1,EA,2ZD8462954,ORACLE
1926MX,-3,EA,2ZD8462954,ORACLE
2555MX,-2,EA,2ZD8462954,ORACLE
2364MX,-1,EA,2ZD8462954,ORACLE
2631MX,-2,EA,2ZD8462954,ORACLE
0964MX,-1,EA,2ZD8462954,ORACLE
4002MX,-1,EA,2ZD8462954,ORACLE
4007MX,-1,EA,2ZD8462954,ORACLE
4004MX,-1,EA,2ZD8462954,ORACLE
4000MX,-1,EA,2ZD8462954,ORACLE
1094MX,-1,EA,2ZD8462954,ORACLE
3175MX,-1,EA,2ZD8462954,ORACLE
0884MX,-1,EA,2T23026012,ORACLE
1610MX,-2,EA,2T23026012,ORACLE
2131MX,-1,EA,2T23026012,ORACLE
1926MX,-1,EA,2T23026012,ORACLE
2555MX,-1,EA,2T23026012,ORACLE
1428MX,-1,EA,2T23026012,ORACLE
2631MX,-2,EA,2T23026012,ORACLE
0922MX,-3,EA,2T23026012,ORACLE
0964MX,-2,EA,2T23026012,ORACLE
0940MX,-1,EA,2T23026012,ORACLE
2644MX,-1,EA,2T23026012,ORACLE
4007MX,-2,EA,2T23026012,ORACLE
4008MX,-1,EA,2T23026012,ORACLE
4004MX,-1,EA,2T23026012,ORACLE
4000MX,-3,EA,2T23026012,ORACLE
4001MX,-1,EA,2T23026012,ORACLE
3525MX,-2,EA,2T23026012,ORACLE
1065MX,-1,EA,2T23026012,ORACLE
0085MX,-3,EA,2T23026012,ORACLE
2864MX,-1,EA,2T23026012,ORACLE
1019MX,-2,EA,2T23026012,ORACLE
N487MX,-7,EA,2ZD8457716,ORACLE
305A,-5,EA,2ZD8457716,ORACLE
0413MX,-3,EA,2ZD8457716,ORACLE
9947MX,-5,EA,2ZD8457716,ORACLE
0370MX,-1,EA,2ZD8457716,ORACLE
1155MX,-1,EA,2ZD8457716,ORACLE
